"Sens Factor =-0.968dB, SERNO: 7051319"
"Auto-generated 90-degree calibration file for use with nanoAVR DL"
10.054	-2.8291
10.179	-2.6832
10.306	-2.5405
10.434	-2.4009
10.564	-2.2645
10.696	-2.1313
10.829	-2.0011
10.964	-1.8741
11.100	-1.7499
11.238	-1.6288
11.378	-1.5108
11.520	-1.3956
11.663	-1.2833
11.809	-1.1740
11.956	-1.0674
12.104	-0.9636
12.255	-0.8626
12.408	-0.7644
12.562	-0.6689
12.718	-0.5760
12.877	-0.4858
13.037	-0.3982
13.199	-0.3131
13.364	-0.2307
13.530	-0.1507
13.698	-0.0732
13.869	0.0018
14.042	0.0744
14.216	0.1447
14.393	0.2126
14.573	0.2781
14.754	0.3414
14.938	0.4023
15.124	0.4611
15.312	0.5177
15.503	0.5721
15.696	0.6244
15.891	0.6747
16.089	0.7228
16.289	0.7689
16.492	0.8130
16.697	0.8552
16.905	0.8954
17.115	0.9338
17.328	0.9702
17.544	1.0048
17.763	1.0376
17.984	1.0686
18.208	1.0979
18.434	1.1255
18.664	1.1514
18.896	1.1757
19.131	1.1983
19.369	1.2194
19.611	1.2389
19.855	1.2569
20.102	1.2734
20.352	1.2885
20.605	1.3022
20.862	1.3144
21.122	1.3253
21.385	1.3349
21.651	1.3432
21.920	1.3503
22.193	1.3561
22.470	1.3607
22.749	1.3642
23.032	1.3665
23.319	1.3677
23.609	1.3679
23.903	1.3671
24.201	1.3652
24.502	1.3624
24.807	1.3586
25.116	1.3540
25.429	1.3484
25.745	1.3421
26.066	1.3349
26.390	1.3269
26.719	1.3182
27.051	1.3089
27.388	1.2988
27.729	1.2881
28.074	1.2767
28.424	1.2648
28.778	1.2523
29.136	1.2394
29.499	1.2259
29.866	1.2120
30.238	1.1976
30.614	1.1829
30.995	1.1679
31.381	1.1525
31.772	1.1368
32.167	1.1209
32.568	1.1047
32.973	1.0883
33.383	1.0718
33.799	1.0551
34.220	1.0384
34.646	1.0216
35.077	1.0047
35.514	0.9881
35.956	0.9714
36.403	0.9546
36.857	0.9377
37.315	0.9205
37.780	0.9030
38.250	0.8849
38.726	0.8663
39.209	0.8470
39.697	0.8267
40.191	0.8056
40.691	0.7834
41.198	0.7604
41.711	0.7368
42.230	0.7129
42.756	0.6890
43.288	0.6656
43.827	0.6431
44.372	0.6219
44.925	0.6024
45.484	0.5848
46.050	0.5691
46.623	0.5555
47.204	0.5439
47.791	0.5341
48.386	0.5261
48.989	0.5196
49.599	0.5144
50.216	0.5106
50.841	0.5079
51.474	0.5063
52.115	0.5056
52.764	0.5056
53.420	0.5060
54.085	0.5065
54.759	0.5071
55.440	0.5076
56.131	0.5078
56.829	0.5077
57.537	0.5072
58.253	0.5060
58.978	0.5043
59.712	0.5018
60.456	0.4986
61.208	0.4946
61.970	0.4897
62.742	0.4841
63.523	0.4777
64.314	0.4706
65.114	0.4629
65.925	0.4548
66.745	0.4465
67.576	0.4382
68.418	0.4301
69.269	0.4224
